dataset	line	retained_pass	best_pass	required_id	diagnostic_id	source_nodes	ordinary_nodes	after_p7e_nodes	retained_nodes	best_nodes	source_hash	ordinary_hash	after_p7e_hash	retained_hash	best_hash	required_pair_hash	diagnostic_pair_hash	source	ordinary	after_p7e	retained_candidate	best_candidate
loki_tiny.csv	19290	p7e	p9l_base	required_p7e_loki_tiny_csv_19290	diagnostic_p9l_base_loki_tiny_csv_19290	101	63	6	6	4	a79175ae27289382	facac9d1bad84044	56661808ab44687d	56661808ab44687d	a4cfaed11e2fee97	dce445ea76369d14	f742de7f1746b642	(~ (~ v0 & (~ v0 | v1)) + v1) + ~ (((v0 + (-0x1) * (v1 + (~ ((-0x1) * v1) + (-0x1) * ~ ((-0x1) * v1 + ~ ((-0x1) * v1))))) + (-0x1) * (v1 + ~ ((-0x1) * v1)) | ((v0 + (-0x1) * (v1 + (~ ((-0x1) * v1) + (-0x1) * ~ ((-0x1) * v1 + ~ ((-0x1) * v1))))) + (-0x1) * (v1 + ~ ((-0x1) * v1))) + ~ (~ (~ ((v0 + (-0x1) * (v1 + (~ ((-0x1) * v1) + (-0x1) * ~ ((-0x1) * v1 + ~ ((-0x1) * v1))))) + (-0x1) * (v1 + ~ ((-0x1) * v1))) & v1 + ~ ((-0x1) * v1)))) & v1 + ~ ((-0x1) * v1))	v0 + v1 + (-0x1) + (-0x1) * (v0 + 0x1 + (-0x2) * v1 + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) & (-0x1) + 0x2 * v1) + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) + (v0 + 0x1 + (-0x2) * v1 + (-0x1) * (v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1) & v0 + 0x2 + (-0x4) * v1 & (-0x1) + 0x2 * v1)	(v0) + (-0x1) * (v1)	(v0) + (-0x1) * (v1)	v0 + (-0x1) * v1
loki_tiny.csv	19299	p7e	p9l_base	required_p7e_loki_tiny_csv_19299	diagnostic_p9l_base_loki_tiny_csv_19299	40	39	6	6	4	fd6737912e6b398c	b91347740ab954f4	56661808ab44687d	56661808ab44687d	a4cfaed11e2fee97	d7706e4a4a72d784	bd6e84dca4d06a00	(-0x1) * (((-0x1) * v0 + (~ ((-0x1) * v0) ^ ~ (v0 & ~ v0))) + ((-0x1) * (~ (~ ((-0x1) * v0 + (v0 + v0)) + (-0x1) * v1 & ~ (v0 + v1)) & (-0x1) * (v0 + v1)) & v0 + v1))	v0 + (-0x1) * v1 + (-0x1) * ((-0x1) + (-0x1) * v0 + (-0x1) * v1 & (-0x1) * v0 + (-0x1) * v1) + (v0 + v1 + ((-0x1) + (-0x1) * v0 + (-0x1) * v1 & (-0x1) * v0 + (-0x1) * v1) & (-0x1) + (-0x1) * v0 + (-0x1) * v1)	(v0) + (-0x1) * (v1)	(v0) + (-0x1) * (v1)	v0 + (-0x1) * v1
loki_tiny.csv	19329	p9l	p9l_base	required_p9l_loki_tiny_csv_19329	diagnostic_p9l_base_loki_tiny_csv_19329	60	54	54	4	4	21822e415999e22c	01fab17d753e4f08	01fab17d753e4f08	a4cfaed11e2fee97	a4cfaed11e2fee97	3e95bd6fae75533a	4797d3763fe2da76	~ ((v0 ^ ~ v0) & ~ (v0 + (-0x1) * v1 & (v0 + (-0x1) * v1) + ~ (v0 + (-0x1) * v1 & (v0 + (-0x1) * v1) + (v0 + (-0x1) * v1 | (-0x1) * (v0 + ~ (~ ((-0x1) * v1) & ~ (v1 & ~ v1)))) | (-0x1) * (v0 + (-0x1) * (v1 | ~ (~ (v1 & ~ ((-0x1) * v1))))))))	v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0)) + (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v1 + (-0x1) * v0)	v0 + (-0x1) * v1 & (-0x1) + 0x2 * v0 + (-0x2) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0)) + (v0 + (-0x1) * v1 & v0 + (-0x1) * v1 + (-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v1 + (-0x1) * v0)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	19565	p9l	p9l_base	required_p9l_loki_tiny_csv_19565	diagnostic_p9l_base_loki_tiny_csv_19565	193	29	29	4	4	3cefbd673e5bee9c	089010014539b442	089010014539b442	a4cfaed11e2fee97	a4cfaed11e2fee97	81331c134696c1dc	220c7a814230dc72	(~ (((~ (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * v1)) | (-0x1) * v0) ^ (-0x1) * v0) & (-0x1) * v0) + (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * ~ (~ (v1 | ~ (~ (v1 & ~ v1)))))))) | (-0x1) * (((~ (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * v1)) | (-0x1) * v0) ^ (-0x1) * v0) & (-0x1) * v0) + (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * ~ (~ (v1 | ~ (~ (v1 & ~ v1)))))))) + (((~ (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * v1)) | (-0x1) * v0) ^ (-0x1) * v0) & (-0x1) * v0) + (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * ~ (~ (v1 | ~ (~ (v1 & ~ v1))))))) | (-0x1) * (((~ (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * v1)) | (-0x1) * v0) ^ (-0x1) * v0) & (-0x1) * v0) + (~ v0 + (-0x1) * (~ v0 + (-0x1) * ~ (v0 + (-0x1) * ~ (~ (v1 | ~ (~ (v1 & ~ v1)))))))))) + (-0x1) * v0	v0 + (-0x1) * v1 + (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1))	v0 + (-0x1) * v1 + (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v1 + (-0x1) + (-0x2) * v0 & 0x1 + 0x2 * v0 + (-0x1) * v1))	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	19597	p9l	p9l_base	required_p9l_loki_tiny_csv_19597	diagnostic_p9l_base_loki_tiny_csv_19597	44	11	11	4	4	36bd43e6cc25ffb6	2b2f5744408b4d68	2b2f5744408b4d68	a4cfaed11e2fee97	a4cfaed11e2fee97	f66941183bf29a86	a3e0c7c08d6bcde4	v0 + ~ ((-0x1) * v1 ^ ~ ((-0x1) * v1) + ((-0x1) * v1 + (-0x1) * ~ ((-0x1) * v1 ^ ~ (((-0x1) * v1 & v1 + ((-0x1) * v1 + ~ ((-0x1) * (v1 + v1) & (v1 & (-0x1) * (v1 + v1))))) & (v1 | ~ v1)))))	v0 + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	19704	p9l	p9l_base	required_p9l_loki_tiny_csv_19704	diagnostic_p9l_base_loki_tiny_csv_19704	52	29	29	4	4	2fdc253010bd5121	568782af8bbd69e7	568782af8bbd69e7	a4cfaed11e2fee97	a4cfaed11e2fee97	977485e1752763c7	64e26650d15d9f6d	v0 + (~ v0 + (-0x1) * ~ (v0 + ((-0x1) * ((-0x1) * ~ (~ v1 + (-0x1) * v1 ^ ~ v1 + (-0x1) * v1 & (v1 ^ ~ (~ (v1 & ~ v1)))) + (v1 ^ ~ (~ (v1 & ~ v1)))) | (-0x1) * v1 + ~ (v1 | (v1 | ~ v1)))))	v0 + v1 + (-0x1) * (v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1) + (v1 & (-0x1) * v1) + (v1 & (-0x1) + (-0x2) * v1) + ((-0x1) * v1 & (-0x1) + (-0x2) * v1)	v0 + v1 + (-0x1) * (v1 & (-0x1) * v1 & (-0x1) + (-0x2) * v1) + (v1 & (-0x1) * v1) + (v1 & (-0x1) + (-0x2) * v1) + ((-0x1) * v1 & (-0x1) + (-0x2) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	19728	p9l	p9l_base	required_p9l_loki_tiny_csv_19728	diagnostic_p9l_base_loki_tiny_csv_19728	94	62	62	4	4	5f6b3ab1e022ef5e	aa25fc54d7230f57	aa25fc54d7230f57	a4cfaed11e2fee97	a4cfaed11e2fee97	f224783f48fd88ee	1160899db6937a59	v0 + ((v0 + v0 | (-0x1) * ((-0x1) * v1 + (v1 + v1))) & (((~ (~ (v0 + v0 | (-0x1) * ((-0x1) * v1 + (v1 + v1))) | (-0x1) * ((-0x1) * v1 + (v1 + v1))) | (-0x1) * ((-0x1) * v1 + (v1 + v1))) ^ ~ ((v0 + v0 | (-0x1) * ((-0x1) * v1 + (v1 + v1))) & (-0x1) * (((-0x1) * v1 & (-0x1) * v1 + ~ ((-0x1) * v1 | v1 + v1)) + (v1 + v1)))) & (-0x1) * (((-0x1) * v1 & (-0x1) * v1 + ~ ((-0x1) * v1 | v1 + v1)) + (v1 + v1))))	v0 + (-0x1) * (0x2 * v0 & (-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (0x2 * v0 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + ((-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)))	v0 + (-0x1) * (0x2 * v0 & (-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + (0x2 * v0 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1))) + ((-0x1) * v1 & (-0x2) * v1 + (-0x1) * ((-0x1) * v1 & (-0x1) + (-0x2) * v1 + (0x2 * v1 & (-0x1) * v1)))	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	19966	p9l	p9l_base	required_p9l_loki_tiny_csv_19966	diagnostic_p9l_base_loki_tiny_csv_19966	80	118	118	4	4	12ee7e3616134709	1ff1cd3765dcf6c7	1ff1cd3765dcf6c7	a4cfaed11e2fee97	a4cfaed11e2fee97	8dba8ef18793d757	2a9c0c43133904c9	(~ v0 | ~ (v0 + (-0x1) * (~ v0 + v1) ^ (-0x1) * (v0 + (-0x1) * (~ v0 + v1)) + ~ (v0 + (-0x1) * (~ v0 + v1) & ~ (~ (v0 & ~ (v0 + ((-0x1) * (~ v0 + v1) & ~ (~ v0 + v1 & (~ v0 + v1) + (~ v0 + v1))))))))) + (v0 + ((-0x1) * (~ v0 + v1) ^ ~ ((-0x1) * (~ v0 + v1) | ~ ((-0x1) * (~ v0 + v1)))))	0x2 * v0 + 0x2 * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0)) & 0x1 + 0x2 * v0 + (-0x1) * v1) + (-0x1) * v1 + (-0x1) * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0))) + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1)	0x2 * v0 + 0x2 * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0)) & 0x1 + 0x2 * v0 + (-0x1) * v1) + (-0x1) * v1 + (-0x1) * (v0 & v1 + (-0x2) + (-0x2) * v0 + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1) + (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1 & 0x1 + 0x2 * v0 + (-0x1) * v1 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0 & (-0x2) + 0x2 * v1 + (-0x2) * v0))) + (-0x1) * (v0 & 0x1 + 0x2 * v0 + (-0x1) * v1)	v0 + (-0x1) * v1	v0 + (-0x1) * v1
loki_tiny.csv	19996	p7e	p9l_base	required_p7e_loki_tiny_csv_19996	diagnostic_p9l_base_loki_tiny_csv_19996	79	40	6	6	4	8cce54556f6b89aa	5fe88d86ecce2cbf	56661808ab44687d	56661808ab44687d	a4cfaed11e2fee97	a8d21a5aeb3cddd2	76a88b377157b925	~ (((v0 + ~ (v0 + v0)) + (((v0 + ~ (v0 + v0)) + ~ (v0 + ~ (v0 + v0)) & v1 ^ v1) ^ v1)) + (-0x1) * ((v0 + ~ (v0 + v0)) + v1 & (-0x1) * ~ ((-0x1) * ((v0 + ~ (v0 + v0)) + v1)) + ~ ((v0 + ~ (v0 + v0)) + v1 & ~ ((v0 + ~ (v0 + v0)) + v1))) | (v0 + ~ (v0 + v0)) + v1)	0x1 + 0x2 * v0 + (-0x2) * v1 + (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0) + (v1 + (-0x1) + (-0x1) * v0 & v1 + (-0x1) + (-0x1) * v0 + (-0x1) * (v0 + 0x1 + (-0x1) * v1 & v1 + (-0x1) + (-0x1) * v0))	(v0) + (-0x1) * (v1)	(v0) + (-0x1) * (v1)	v0 + (-0x1) * v1
loki_tiny.csv	22103	p9l	p9l_base	required_p9l_loki_tiny_csv_22103	diagnostic_p9l_base_loki_tiny_csv_22103	46	68	68	7	7	65c4a15ac98d1072	adb287436fb0b539	adb287436fb0b539	6e1d2aff68e3620d	6e1d2aff68e3620d	f87856be96b1a102	184987b347b3f7ad	~ ((-0x1) * (v0 | v1) + ~ (~ ((-0x1) * (v0 | v1) & (-0x1) * ((v0 | v1) + (v0 | v1))) + (-0x1) * ((v0 | v1) | ~ ((-0x1) * (v0 | v1) & (-0x1) * ((v0 | v1) + (v0 | v1))))) | v0 ^ ~ v1)	v0 + v1 + 0x2 * (v0 & v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x2) * (v0 & v1) + (-0x1) * (v0 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x1) * (v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1))	v0 + v1 + 0x2 * (v0 & v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x2) * (v0 & v1) + (-0x1) * (v0 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1)) + (-0x1) * (v1 & 0x2 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1 & (-0x1) * v0 + (-0x1) * v1 + (v0 & v1))	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23004	p9l	p9l_base	required_p9l_loki_tiny_csv_23004	diagnostic_p9l_base_loki_tiny_csv_23004	61	52	52	7	7	5a0bb7d9b3102cbf	2b6580d42143bfc7	2b6580d42143bfc7	6e1d2aff68e3620d	6e1d2aff68e3620d	c657dcaac4e65f2f	146846f35b7a5f6b	~ v0 ^ ~ (((~ v0 & v1) & v1 ^ v1) + (~ ((v0 & ~ (~ (v0 | v0 ^ v1))) & ~ ((-0x1) * (v0 & ~ (~ (v0 | v0 ^ v1))) & (-0x1) * (v0 & ~ (~ (v0 | v0 ^ v1))) + (-0x1) * (v0 & ~ (~ (v0 | v0 ^ v1))))) & v1) | v1)	v0 + 0x2 * v1 + 0x2 * (v0 & v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * (v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)	v0 + 0x2 * v1 + 0x2 * (v0 & v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * (v1 & v1 + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)) + (v0 & v1 & (-0x2) * v0 & (-0x1) * v0)	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23488	p9l	p9l_base	required_p9l_loki_tiny_csv_23488	diagnostic_p9l_base_loki_tiny_csv_23488	50	42	42	7	7	2e6658374e78d73c	09233927f9e1a745	09233927f9e1a745	6e1d2aff68e3620d	6e1d2aff68e3620d	79ff0b5a5f34d10c	4588fdd78328b181	~ ((-0x1) * v0 + (v0 + ((-0x1) * (v0 ^ (v0 ^ (-0x1) * ~ v0)) | ~ (v0 ^ (v0 ^ (-0x1) * ~ v0) | ~ ((v0 ^ (v0 ^ (-0x1) * ~ v0)) + (v0 ^ (v0 ^ (-0x1) * ~ (v0 & v0 + ~ (v0 | ~ v0))))))))) ^ v1	v0 + v1 + 0x2 * (v0 & v1 & 0x2 + 0x2 * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & 0x2 + 0x2 * v0) + (-0x1) * (v0 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)	v0 + v1 + 0x2 * (v0 & v1 & 0x2 + 0x2 * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & 0x2 + 0x2 * v0) + (-0x1) * (v0 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23652	p9l	p9l_base	required_p9l_loki_tiny_csv_23652	diagnostic_p9l_base_loki_tiny_csv_23652	52	40	40	7	7	19517ce654c4d166	85f488de202834ac	85f488de202834ac	6e1d2aff68e3620d	6e1d2aff68e3620d	dfe4ea23e9987c36	aa9562b482a1c15e	~ v0 ^ ~ (v0 + (-0x1) * ~ (~ (v0 + (-0x1) * v1 & (-0x1) * (v0 + (-0x1) * v1 & (-0x1) * (v0 + (-0x1) * v1) + ~ (v0 + (-0x1) * v1 ^ ~ (v0 + (-0x1) * v1) & ~ (v0 + (-0x1) * v1 & (-0x1) * ~ (v0 + (-0x1) * v1) + v1))))))	0x2 * v0 + (-0x2) * (v0 & v0 + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)) + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)	0x2 * v0 + (-0x2) * (v0 & v0 + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)) + (-0x1) * ((-0x1) * (v0 + (-0x1) * v1 & v1 + (-0x1) * v0) & v0 + (-0x1) * v1)	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23810	p9l	p9l_base	required_p9l_loki_tiny_csv_23810	diagnostic_p9l_base_loki_tiny_csv_23810	38	45	45	7	7	63c5177e7d0b99f2	ca31bad11a8c5926	ca31bad11a8c5926	6e1d2aff68e3620d	6e1d2aff68e3620d	f84adf0ff893b782	a7b78f709519ac40	~ (((~ v0 + (-0x1) * v1) + v1) + (-0x1) * (((~ v0 + (-0x1) * v1) + v1) + (-0x1) * ((~ v0 + (-0x1) * v1) + v1 ^ ~ (~ (v1 | (-0x1) * ((-0x1) * v1 | v1 + v1))))))	v0 + 0x2 * (v0 & v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x1) * (v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) * v1)	v0 + 0x2 * (v0 & v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x1) * (v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) * v1)	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23816	p9l	p9l_base	required_p9l_loki_tiny_csv_23816	diagnostic_p9l_base_loki_tiny_csv_23816	47	23	23	7	7	be2ed4a4006639b2	543a3a74298da387	543a3a74298da387	6e1d2aff68e3620d	6e1d2aff68e3620d	f1025c2e30c615b0	db188020640ec243	(-0x1) * ((-0x1) * ~ ((v0 ^ ~ ((~ v0 ^ v1 | v1) & v1)) + ((-0x1) * v1 | (-0x1) * (v1 | v1 + v1))) + (-0x1) * (~ ((v0 ^ ~ v1) + (-0x1) * v1) + (-0x1) * v1)) + (-0x1) * ~ ((v0 ^ ~ v1) + (-0x1) * v1)	v0 + 0x4 * v1 + (-0x2) * (v0 & v1) + (-0x1) * (v1 & 0x2 * v1) + ((-0x1) * v1 & (-0x3) * v1 + (v1 & 0x2 * v1))	v0 + 0x4 * v1 + (-0x2) * (v0 & v1) + (-0x1) * (v1 & 0x2 * v1) + ((-0x1) * v1 & (-0x3) * v1 + (v1 & 0x2 * v1))	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24044	p9l	p9l_base	required_p9l_loki_tiny_csv_24044	diagnostic_p9l_base_loki_tiny_csv_24044	46	24	24	7	7	b697931d1fd82908	ddea81925630de51	ddea81925630de51	6e1d2aff68e3620d	6e1d2aff68e3620d	a3fc70c4ee5e5298	ee0c02af60e12121	~ (~ (~ v0 | ~ (v0 | (-0x1) * v0))) ^ v0 + ~ ((~ (((-0x1) * v0 & ~ (v0 & (-0x1) * v0 + (-0x1) * v0)) + ~ (~ (~ ((-0x1) * v0 + ~ v1 | v1)) & v1)) + (-0x1) * ~ v1) + ~ v1)	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v0 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * v0 + (v0 & (-0x2) * v0 & (-0x1) * v0)	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v0 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * v0 + (v0 & (-0x2) * v0 & (-0x1) * v0)	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24286	p9l	p9l_base	required_p9l_loki_tiny_csv_24286	diagnostic_p9l_base_loki_tiny_csv_24286	50	58	58	7	7	0ee9bc142634cdfe	07a82e85e8bdbabc	07a82e85e8bdbabc	6e1d2aff68e3620d	6e1d2aff68e3620d	b2649a35a55695ee	3b9f9305c0cff30c	~ v0 + (-0x1) * ~ (v0 | ((-0x1) * ~ v0 | (-0x1) * ~ (~ ((-0x1) * v0) & ((-0x1) * v0 | ~ ((-0x1) * v0)) + (-0x1) * (v0 + v0))) & (-0x1) * ~ (~ ((-0x1) * v0) & ((-0x1) * v0 | ~ ((-0x1) * v0)) + (-0x1) * (v0 + v0))) | v0 ^ v1	v1 + (-0x2) * (v0 & v1) + (-0x1) * v0 + (-0x1) * (v0 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * (v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0))	v1 + (-0x2) * (v0 & v1) + (-0x1) * v0 + (-0x1) * (v0 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * (v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0))	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24338	p9l	p9l_base	required_p9l_loki_tiny_csv_24338	diagnostic_p9l_base_loki_tiny_csv_24338	57	42	42	7	7	4cdaa01ce9ed7a19	f6daf815bfb5cff9	f6daf815bfb5cff9	6e1d2aff68e3620d	6e1d2aff68e3620d	b0598dc028c925c9	d28962909d835a1d	~ (~ (v0 & (v0 | v1)) | ~ ((-0x1) * ~ (v0 & (v0 | v1))) & ~ (v0 & (v0 | v1)) + ~ (v0 & ~ (((~ (~ ((v0 | v1) & ~ v1) & ~ v1) ^ v1) ^ ~ (~ (v0 | v1) & ~ (~ (v0 | v1)))) ^ v1))) ^ v1	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + (-0x2) * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & (-0x2) + (-0x2) * v0) + (-0x1) * (v0 & (-0x2) + (-0x2) * v0) + (v0 & v0 + 0x1 & (-0x2) + (-0x2) * v0)	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + (-0x2) * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & (-0x2) + (-0x2) * v0) + (-0x1) * (v0 & (-0x2) + (-0x2) * v0) + (v0 & v0 + 0x1 & (-0x2) + (-0x2) * v0)	v0 + v1 + (-0x2) * (v0 & v1)	v0 + v1 + (-0x2) * (v0 & v1)
